user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,purchased_via_social_media,primary_purpose,sleep_disruption,notification_frequency,influencer_status,account_join_date,takes_social_media_breaks
USR01624,21,Female,UAE,Entrepreneur,TikTok,5,0.8,3,16,Smartphone,Afternoon (12-4pm),147,257,3,23,3,0,7,Videos,Medium,Yes,Business/Marketing,Mild impact,Always On,No,15-01-2024,Occasionally
USR01625,41,Male,USA,Teacher,Instagram,1,2.7,9,18,Laptop,Evening (6-9pm),1046,51,5,21,4,5,2,Photos,Medium,No,Entertainment,Mild impact,Selected,No,22-04-2022,No
USR01626,35,Female,Pakistan,Freelancer,Instagram,5,1.5,4,22.5,Smartphone,Afternoon (12-4pm),276,72,2,18,5,2,8,Educational,Medium,Sometimes,Learning,Mild impact,Selected,No,02-04-2023,No
USR01627,23,Male,Australia,Engineer,Twitter/X,1,1.5,4,22.5,Smart TV,Evening (6-9pm),710,804,1,21,4,1,7,Memes,Fast,No,Learning,Mild impact,Always On,No,19-07-2024,No
USR01628,37,Female,UK,Doctor,Twitter/X,4,0.9,3,18,Smartphone,Evening (6-9pm),1515,503,4,16,3,1,7,Stories,Medium,Yes,Learning,Mild impact,Off,No,11-11-2023,Yes
USR01629,27,Female,UAE,Other,Instagram,1,3,2,90,Laptop,Afternoon (12-4pm),56,1292,3,21,4,5,5,Memes,Medium,No,Learning,Mild impact,Always On,No,26-08-2024,No
USR01630,33,Male,Germany,Designer,Facebook,5,5.5,3,110,Laptop,Evening (6-9pm),657,107,6,17,4,2,8,Entertainment,Medium,Yes,Socializing,Moderate impact,Do Not Disturb,No,15-01-2024,No
USR01631,30,Prefer not to say,Brazil,Teacher,TikTok,1,3.2,6,32,Tablet,Night (9pm-12am),5672,349,3,19,4,3,15,Stories,Slow,Yes,Entertainment,No impact,Selected,No,15-07-2024,Yes
USR01632,20,Male,Pakistan,Other,YouTube,4,0.8,12,4,Smartphone,Afternoon (12-4pm),15846,408,4,24,4,1,8,Stories,Medium,No,Socializing,No impact,Do Not Disturb,Yes,22-08-2022,No
USR01633,21,Male,Pakistan,Researcher,YouTube,2,2.5,7,21.4,Smartphone,Evening (6-9pm),526,563,1,15,2,3,7,Educational,Fast,Sometimes,News & Updates,No impact,Always On,No,19-07-2022,Yes
USR01634,35,Female,Pakistan,Doctor,Snapchat,1,3.6,4,54,Smartphone,Afternoon (12-4pm),716,946,6,21,3,6,5,Entertainment,Medium,No,Business/Marketing,Mild impact,Selected,No,31-03-2023,No
USR01635,24,Male,India,Entrepreneur,Pinterest,5,2.4,7,20.6,Smartphone,Afternoon (12-4pm),35610,103,4,16,5,5,9,Reels/Shorts,Fast,No,Business/Marketing,Severe impact,Do Not Disturb,Yes,05-01-2022,No
USR01636,23,Male,India,Engineer,Instagram,5,3.2,5,38.4,Smartphone,Night (9pm-12am),5130,213,4,17,0,2,3,Stories,Slow,No,Entertainment,Mild impact,Do Not Disturb,No,01-12-2023,Yes
USR01637,19,Female,India,Designer,TikTok,1,1.6,8,12,Smartphone,Night (9pm-12am),218,117,4,19,5,3,5,News,Medium,Sometimes,Entertainment,No impact,Do Not Disturb,No,29-12-2023,Yes
USR01638,30,Female,India,Engineer,Twitter/X,4,2.2,4,33,Smartphone,Afternoon (12-4pm),218,229,4,22,3,1,9,Stories,Slow,No,Entertainment,No impact,Do Not Disturb,No,21-08-2023,Occasionally
USR01639,43,Male,Germany,Teacher,TikTok,3,2.1,7,18,Smartphone,Evening (6-9pm),3721,565,1,21,3,3,8,Entertainment,Medium,Sometimes,Socializing,Mild impact,Selected,No,05-12-2024,No
USR01640,18,Female,Canada,Researcher,Twitter/X,2,6.1,5,73.2,Desktop,Late Night (12am+),107,33,2,18,6,4,10,News,Fast,No,Networking,Severe impact,Do Not Disturb,No,05-02-2024,No
USR01641,27,Female,India,Marketer,TikTok,4,1.2,2,36,Smartphone,Morning (6-10am),4712,926,5,14,4,2,5,Reels/Shorts,Medium,Yes,Entertainment,Severe impact,Always On,No,06-08-2022,Yes
USR01642,38,Male,Canada,Engineer,TikTok,3,0.5,4,7.5,Smartphone,Night (9pm-12am),1214,62,2,18,2,0,8,Videos,Medium,Sometimes,Networking,No impact,Always On,No,04-04-2022,No
USR01643,26,Female,Nigeria,Researcher,Instagram,5,5.9,6,59,Laptop,Late Night (12am+),1689,169,5,21,2,2,5,Photos,Fast,Sometimes,Networking,Moderate impact,Selected,No,03-12-2022,Occasionally
USR01644,30,Female,Nigeria,Entrepreneur,TikTok,1,2.8,6,28,Smartphone,Afternoon (12-4pm),419,1088,2,15,1,0,13,Memes,Medium,No,Business/Marketing,No impact,Selected,No,05-10-2024,Occasionally
USR01645,18,Male,Canada,Designer,TikTok,5,1,4,15,Laptop,Evening (6-9pm),214,362,0,32,3,2,6,News,Medium,No,Socializing,Moderate impact,Selected,No,15-10-2022,No
USR01646,30,Male,Canada,Researcher,Facebook,1,4.5,3,90,Smartphone,Morning (6-10am),9242,367,3,19,3,1,10,Reels/Shorts,Slow,Yes,Entertainment,Moderate impact,Do Not Disturb,No,18-04-2024,Yes
USR01647,25,Female,Brazil,Engineer,TikTok,2,3.7,4,55.5,Smartphone,Night (9pm-12am),426,59,4,16,5,3,7,Photos,Medium,Yes,Entertainment,No impact,Selected,No,08-08-2022,Yes
USR01648,34,Female,Pakistan,Student,Snapchat,1,6.7,5,80.4,Smartphone,Afternoon (12-4pm),317,69,1,22,4,1,7,Reels/Shorts,Fast,Sometimes,Networking,No impact,Always On,No,05-06-2023,No
USR01649,36,Female,India,Marketer,Instagram,5,3,7,25.7,Smartphone,Evening (6-9pm),575,757,1,14,1,6,9,Entertainment,Fast,Sometimes,Socializing,No impact,Do Not Disturb,No,06-02-2023,No
USR01650,47,Male,Germany,Freelancer,TikTok,3,9.5,10,57,Smartphone,Afternoon (12-4pm),941,120,4,18,1,1,5,Memes,Fast,No,Learning,Mild impact,Selected,No,20-01-2023,No
USR01651,31,Female,Germany,Designer,Facebook,3,2.4,7,20.6,Smartphone,Afternoon (12-4pm),104,135,3,14,5,3,8,Educational,Slow,No,Entertainment,No impact,Do Not Disturb,No,05-09-2022,Yes
USR01652,29,Male,USA,Other,TikTok,3,3.7,5,44.4,Smartphone,Afternoon (12-4pm),240,778,3,14,3,5,7,Reels/Shorts,Slow,Sometimes,Socializing,Mild impact,Selected,No,15-03-2024,Occasionally
USR01653,28,Male,USA,Student,YouTube,1,4.1,3,82,Smartphone,Morning (6-10am),218,69,3,25,1,1,10,Memes,Fast,Sometimes,Learning,Mild impact,Always On,No,18-03-2023,Occasionally
USR01654,24,Male,UK,Freelancer,Twitter/X,4,12,4,180,Laptop,Afternoon (12-4pm),3045,338,2,20,3,0,6,Educational,Fast,No,Business/Marketing,Mild impact,Do Not Disturb,No,25-07-2024,Yes
USR01655,29,Male,UAE,Engineer,Twitter/X,5,1.9,4,28.5,Smartphone,Afternoon (12-4pm),134,257,2,16,6,1,9,News,Fast,No,Business/Marketing,Mild impact,Selected,No,26-01-2023,Yes
USR01656,24,Female,USA,Doctor,Twitter/X,5,1.9,8,14.2,Smartphone,Evening (6-9pm),28,243,3,20,7,1,6,Reels/Shorts,Medium,Sometimes,Entertainment,Severe impact,Always On,No,24-11-2023,No
USR01657,28,Male,UK,Doctor,TikTok,4,4.1,8,30.7,Smartphone,Evening (6-9pm),19,131,2,17,4,2,8,Videos,Slow,Yes,Socializing,No impact,Selected,No,09-08-2022,Yes
USR01658,37,Male,Germany,Student,Instagram,3,0.9,4,13.5,Smartphone,Evening (6-9pm),47,122,4,18,9,0,5,Reels/Shorts,Fast,No,Socializing,Moderate impact,Off,No,28-04-2024,Yes
USR01659,18,Female,Pakistan,Designer,LinkedIn,3,1.5,4,22.5,Laptop,Afternoon (12-4pm),7713,67,2,14,7,2,11,Reels/Shorts,Slow,No,Networking,Mild impact,Always On,No,06-04-2022,No
USR01660,36,Female,USA,Student,Twitter/X,5,2.4,8,18,Smartphone,Morning (6-10am),684,436,3,23,5,1,15,Educational,Slow,No,Networking,Moderate impact,Always On,No,10-09-2022,Occasionally
USR01661,37,Male,India,Marketer,Pinterest,1,6.6,4,99,Laptop,Morning (6-10am),1639,109,1,15,5,1,6,Videos,Medium,No,Business/Marketing,Mild impact,Selected,No,11-07-2024,Occasionally
USR01662,26,Female,Canada,Entrepreneur,Instagram,1,4.1,6,41,Laptop,Night (9pm-12am),1747,782,4,16,0,3,7,Photos,Slow,No,News & Updates,No impact,Do Not Disturb,No,25-07-2024,No
USR01663,13,Female,USA,Freelancer,TikTok,2,2.7,6,27,Smartphone,Evening (6-9pm),735,186,2,22,3,1,11,Videos,Medium,Yes,Entertainment,Moderate impact,Selected,No,29-10-2024,No
USR01664,22,Male,UK,Designer,Instagram,3,1.8,1,108,Tablet,Night (9pm-12am),581,68,4,23,2,1,6,Stories,Slow,Sometimes,Learning,Severe impact,Selected,No,03-10-2022,Yes
USR01665,37,Female,Germany,Freelancer,Twitter/X,5,8.1,5,97.2,Tablet,Evening (6-9pm),4359,183,3,19,0,2,10,Videos,Fast,Yes,Networking,Severe impact,Selected,No,18-10-2024,Occasionally
USR01666,26,Male,Canada,Doctor,Snapchat,1,2.5,3,50,Smartphone,Evening (6-9pm),865,149,4,15,2,1,9,Videos,Slow,Sometimes,Learning,Mild impact,Always On,No,09-01-2022,No
USR01667,19,Female,Canada,Doctor,Facebook,2,1.5,9,10,Tablet,Evening (6-9pm),8253,821,5,22,2,1,9,Reels/Shorts,Fast,Sometimes,Business/Marketing,Mild impact,Do Not Disturb,No,22-12-2024,Yes
USR01668,22,Prefer not to say,USA,Freelancer,Twitter/X,4,9.1,4,136.5,Smartphone,Evening (6-9pm),2033,157,5,23,3,3,10,Photos,Medium,Sometimes,Networking,Mild impact,Off,No,10-04-2022,No
USR01669,33,Female,Germany,Freelancer,Twitter/X,1,1,8,7.5,Smartphone,Afternoon (12-4pm),218,175,3,18,4,3,7,Reels/Shorts,Fast,No,Learning,Moderate impact,Do Not Disturb,No,05-06-2024,Occasionally
USR01670,31,Male,India,Marketer,Snapchat,1,5.6,8,42,Smartphone,Night (9pm-12am),271,1331,2,19,3,2,7,News,Fast,Yes,Socializing,No impact,Selected,No,16-09-2024,Yes
USR01671,25,Non-binary,India,Marketer,Twitter/X,5,2.6,2,78,Smartphone,Evening (6-9pm),179,450,2,13,4,1,13,Stories,Medium,Sometimes,Learning,Mild impact,Selected,No,07-11-2024,Occasionally
USR01672,24,Female,Germany,Other,Snapchat,3,4.1,6,41,Laptop,Night (9pm-12am),5952,1799,1,22,1,0,5,Videos,Fast,No,News & Updates,Mild impact,Off,No,29-12-2022,Occasionally
USR01673,23,Male,Canada,Designer,YouTube,5,3.7,9,24.7,Laptop,Evening (6-9pm),320,1108,3,21,6,2,8,Reels/Shorts,Medium,Yes,Learning,Moderate impact,Off,No,22-12-2022,Yes
USR01674,19,Female,India,Student,YouTube,4,4.1,4,61.5,Smartphone,Afternoon (12-4pm),158,84,3,15,3,1,10,Stories,Medium,Sometimes,Socializing,No impact,Selected,No,20-09-2022,Occasionally
USR01675,39,Female,USA,Student,TikTok,3,9.5,4,142.5,Laptop,Evening (6-9pm),1182,802,1,15,3,2,8,Memes,Medium,Yes,News & Updates,Moderate impact,Selected,No,01-08-2022,Occasionally
USR01676,24,Female,UK,Designer,TikTok,5,8.7,6,87,Smartphone,Evening (6-9pm),558,1525,0,25,1,3,7,Videos,Fast,No,Socializing,Mild impact,Selected,No,04-03-2024,Yes
USR01677,36,Female,USA,Student,Facebook,1,1.6,13,7.4,Smartphone,Night (9pm-12am),1130,1539,2,14,6,6,7,Stories,Medium,Sometimes,Business/Marketing,Mild impact,Always On,No,22-10-2023,Yes
USR01678,39,Male,UK,Engineer,Instagram,5,3.6,6,36,Smartphone,Evening (6-9pm),19963,800,1,21,3,0,10,Educational,Slow,Yes,Networking,No impact,Do Not Disturb,Yes,29-10-2024,Yes
USR01679,34,Male,Pakistan,Designer,Twitter/X,3,0.6,8,4.5,Smartphone,Evening (6-9pm),3441,781,5,20,4,1,7,Entertainment,Medium,Sometimes,Networking,Moderate impact,Always On,No,27-02-2024,Occasionally
USR01680,23,Male,Brazil,Marketer,Instagram,2,4.4,8,33,Smartphone,Night (9pm-12am),698,170,4,20,8,2,13,Stories,Fast,No,Networking,Mild impact,Always On,No,07-05-2024,Occasionally
USR01681,30,Male,Pakistan,Entrepreneur,Twitter/X,2,5,1,300,Smartphone,Evening (6-9pm),52,89,3,23,6,1,9,Photos,Medium,No,Business/Marketing,Mild impact,Selected,No,24-05-2023,Occasionally
USR01682,26,Female,Germany,Teacher,YouTube,4,0.5,8,3.8,Smartphone,Night (9pm-12am),270,160,6,20,3,1,9,News,Medium,Yes,Learning,Severe impact,Do Not Disturb,No,15-07-2023,Yes
USR01683,19,Female,Australia,Engineer,TikTok,5,2.6,4,39,Desktop,Evening (6-9pm),2391,33,5,20,3,5,6,Photos,Medium,No,News & Updates,Mild impact,Selected,No,25-03-2024,Occasionally
USR01684,29,Male,India,Entrepreneur,Pinterest,1,4.1,4,61.5,Smartphone,Night (9pm-12am),80,1225,3,19,4,1,12,News,Slow,No,Learning,Moderate impact,Selected,No,04-12-2023,Yes
USR01685,17,Female,USA,Researcher,Facebook,4,3.3,2,99,Smartphone,Afternoon (12-4pm),31374,174,6,15,4,3,7,Stories,Medium,Sometimes,Networking,Mild impact,Selected,Yes,26-08-2023,Occasionally
USR01686,36,Male,Canada,Designer,Instagram,4,1,6,10,Smartphone,Afternoon (12-4pm),682,1152,4,15,5,2,7,Stories,Fast,Sometimes,Business/Marketing,Mild impact,Selected,No,16-07-2024,Yes
USR01687,23,Male,USA,Designer,Pinterest,4,1.1,6,11,Smartphone,Evening (6-9pm),726,55,1,20,5,2,5,Educational,Fast,Sometimes,Business/Marketing,No impact,Selected,No,01-10-2022,No
USR01688,28,Female,Germany,Entrepreneur,TikTok,3,2.4,3,48,Smartphone,Afternoon (12-4pm),200,897,5,17,3,1,11,Entertainment,Medium,Yes,Entertainment,Severe impact,Do Not Disturb,No,10-10-2022,Occasionally
USR01689,29,Female,UK,Teacher,YouTube,2,1.9,5,22.8,Laptop,Afternoon (12-4pm),1626,135,8,18,2,2,10,Photos,Fast,Sometimes,News & Updates,No impact,Always On,No,25-04-2024,Occasionally
USR01690,24,Female,India,Designer,TikTok,3,2.1,8,15.8,Laptop,Afternoon (12-4pm),82,52,2,18,5,0,6,Memes,Medium,No,News & Updates,Mild impact,Always On,No,15-11-2024,Occasionally
USR01691,31,Male,Pakistan,Doctor,LinkedIn,2,0.9,9,6,Smartphone,Evening (6-9pm),32754,1724,2,32,2,0,8,Memes,Slow,No,Learning,Moderate impact,Do Not Disturb,Yes,05-09-2023,Yes
USR01692,23,Female,Germany,Entrepreneur,YouTube,5,2.7,3,54,Smartphone,Evening (6-9pm),7124,924,4,22,10,2,13,Educational,Fast,Sometimes,Socializing,Mild impact,Selected,No,05-10-2023,Occasionally
USR01693,33,Male,Brazil,Student,Instagram,3,6.6,2,198,Smartphone,Morning (6-10am),3911,315,4,19,4,2,12,News,Fast,Sometimes,Learning,No impact,Selected,No,22-03-2023,Yes
USR01694,16,Male,Pakistan,Doctor,Twitter/X,1,1,7,8.6,Laptop,Late Night (12am+),54,254,1,21,7,2,5,Stories,Medium,Yes,Learning,Severe impact,Selected,No,16-02-2023,No
USR01695,28,Male,Nigeria,Entrepreneur,Twitter/X,5,2.2,6,22,Smartphone,Afternoon (12-4pm),962,414,0,21,6,2,5,Entertainment,Fast,Sometimes,Networking,No impact,Selected,No,06-03-2023,Occasionally
USR01696,42,Female,India,Freelancer,Instagram,3,3.8,6,38,Smart TV,Night (9pm-12am),5862,309,3,16,4,0,8,Memes,Fast,Sometimes,Networking,No impact,Do Not Disturb,No,19-08-2023,No
USR01697,18,Female,UAE,Teacher,Instagram,1,0.7,6,7,Laptop,Evening (6-9pm),1934,94,2,13,5,2,7,News,Slow,No,News & Updates,No impact,Selected,No,09-12-2023,Yes
USR01698,21,Male,UAE,Other,TikTok,5,2.7,4,40.5,Smartphone,Night (9pm-12am),109,149,6,19,5,2,5,Stories,Fast,No,Business/Marketing,Mild impact,Selected,No,29-09-2022,Yes
USR01699,31,Female,UAE,Designer,Twitter/X,5,4.9,6,49,Laptop,Evening (6-9pm),206,2573,2,25,2,1,9,Memes,Fast,Sometimes,Socializing,Severe impact,Selected,No,31-12-2022,Occasionally
USR01700,28,Female,Australia,Teacher,Twitter/X,1,1.2,10,7.2,Tablet,Afternoon (12-4pm),294,6042,2,21,3,2,7,Reels/Shorts,Medium,Sometimes,News & Updates,Severe impact,Selected,No,28-10-2024,Yes
USR01701,29,Female,Nigeria,Student,Facebook,1,2.8,4,42,Smartphone,Evening (6-9pm),224,1595,3,16,2,3,2,Stories,Medium,Sometimes,Entertainment,Moderate impact,Always On,No,23-10-2023,Occasionally
USR01702,30,Male,India,Engineer,Twitter/X,4,4.7,3,94,Desktop,Evening (6-9pm),10423,434,4,22,6,5,16,Videos,Medium,Yes,Entertainment,Moderate impact,Do Not Disturb,Yes,25-08-2022,Yes
USR01703,32,Female,USA,Researcher,TikTok,3,9.2,1,552,Smartphone,Night (9pm-12am),20,163,4,23,1,5,6,Stories,Fast,Sometimes,Socializing,Moderate impact,Selected,No,23-12-2023,Yes
USR01704,35,Female,UK,Engineer,Facebook,2,2.8,8,21,Smart TV,Late Night (12am+),2166,93,1,16,7,3,6,Videos,Slow,No,Entertainment,Moderate impact,Selected,No,10-09-2024,Occasionally
USR01705,30,Male,India,Student,Instagram,1,1.5,3,30,Laptop,Morning (6-10am),64,101,2,20,3,1,9,News,Medium,No,Networking,Moderate impact,Always On,No,04-05-2024,Yes
USR01706,25,Female,Pakistan,Freelancer,Pinterest,2,0.5,4,7.5,Laptop,Afternoon (12-4pm),117,125,8,19,2,2,7,Reels/Shorts,Fast,Sometimes,Business/Marketing,Mild impact,Selected,No,29-12-2024,Occasionally
USR01707,32,Female,UK,Teacher,YouTube,4,1.5,5,18,Smartphone,Afternoon (12-4pm),17,3233,3,15,3,1,4,Educational,Slow,Sometimes,Learning,No impact,Selected,No,09-08-2023,Yes
USR01708,42,Male,USA,Engineer,TikTok,2,0.8,3,16,Smartphone,Evening (6-9pm),247,2137,3,16,2,3,5,News,Fast,No,Entertainment,Mild impact,Always On,No,15-05-2024,No
USR01709,25,Male,Australia,Designer,TikTok,1,6.9,2,207,Smartphone,Late Night (12am+),10090,599,3,16,4,1,11,Entertainment,Fast,No,Business/Marketing,No impact,Do Not Disturb,Yes,27-01-2022,Occasionally
USR01710,19,Female,Pakistan,Student,Snapchat,3,4.5,8,33.8,Tablet,Evening (6-9pm),1071,77,2,23,5,2,8,News,Medium,No,Entertainment,Severe impact,Always On,No,06-12-2024,Yes
USR01711,35,Non-binary,Pakistan,Marketer,Twitter/X,2,1.1,4,16.5,Laptop,Afternoon (12-4pm),76,714,2,18,4,0,7,Entertainment,Slow,No,Socializing,Moderate impact,Always On,No,07-08-2022,No
USR01712,26,Female,UK,Researcher,YouTube,5,1.5,3,30,Laptop,Night (9pm-12am),4150,183,2,25,3,3,6,Entertainment,Fast,Sometimes,News & Updates,No impact,Selected,No,21-02-2022,Yes
USR01713,13,Female,Pakistan,Doctor,TikTok,2,2.7,8,20.2,Smartphone,Evening (6-9pm),6101,18,1,17,6,1,10,Entertainment,Fast,Sometimes,Entertainment,No impact,Selected,No,20-02-2024,No
USR01714,33,Male,Canada,Other,YouTube,4,4.9,5,58.8,Smartphone,Evening (6-9pm),802,345,5,18,7,1,12,Photos,Slow,No,News & Updates,Severe impact,Always On,No,25-10-2022,No
USR01715,22,Male,USA,Doctor,TikTok,4,3.6,6,36,Smartphone,Night (9pm-12am),25914,89,6,28,1,1,7,Reels/Shorts,Medium,Sometimes,Entertainment,Moderate impact,Selected,Yes,19-04-2022,No
USR01716,26,Male,India,Freelancer,Facebook,1,3.4,7,29.1,Smartphone,Night (9pm-12am),2918,92,3,20,6,1,5,Memes,Slow,No,Entertainment,Mild impact,Selected,No,26-04-2022,No
USR01717,29,Male,Pakistan,Designer,Pinterest,3,3,10,18,Laptop,Late Night (12am+),2272,181,6,24,3,1,5,Memes,Slow,Yes,Business/Marketing,No impact,Selected,No,14-02-2023,Occasionally
USR01718,28,Female,Nigeria,Engineer,Facebook,2,1.1,7,9.4,Laptop,Evening (6-9pm),156,134,2,22,4,3,7,Memes,Slow,Yes,Socializing,No impact,Do Not Disturb,No,01-07-2023,Yes
USR01719,32,Male,India,Researcher,YouTube,1,2.7,3,54,Smartphone,Night (9pm-12am),2057,234,3,20,6,3,8,News,Medium,No,Socializing,Moderate impact,Selected,No,26-11-2022,Yes
USR01720,23,Male,India,Doctor,YouTube,3,2.5,3,50,Smartphone,Morning (6-10am),982,221,2,16,4,3,13,Entertainment,Fast,No,Networking,Moderate impact,Off,No,10-08-2023,No
USR01721,31,Female,UAE,Other,Facebook,4,0.8,7,6.9,Smartphone,Late Night (12am+),1695,25,3,27,4,1,5,Entertainment,Slow,Yes,Socializing,No impact,Do Not Disturb,No,29-05-2023,Yes
USR01722,24,Female,Pakistan,Researcher,Instagram,2,6.8,3,136,Smartphone,Morning (6-10am),193,1516,5,21,4,0,7,News,Fast,Sometimes,Learning,No impact,Always On,No,27-10-2022,Yes
USR01723,32,Male,Pakistan,Doctor,Twitter/X,1,1.7,3,34,Laptop,Night (9pm-12am),837,75,3,19,11,4,13,Educational,Fast,No,Business/Marketing,Mild impact,Always On,No,08-05-2022,Yes
USR01724,31,Female,UK,Engineer,Pinterest,2,0.8,3,16,Smartphone,Morning (6-10am),152,78,3,25,4,1,4,News,Medium,Sometimes,Networking,Moderate impact,Selected,No,28-08-2023,No
USR01725,19,Female,Pakistan,Engineer,YouTube,2,1.9,8,14.2,Smartphone,Morning (6-10am),13,164,3,21,1,4,6,Memes,Fast,Yes,Entertainment,Severe impact,Selected,No,22-02-2023,Occasionally
USR01726,35,Male,Australia,Student,YouTube,5,2.2,2,66,Smartphone,Late Night (12am+),4011,214,5,16,5,2,11,News,Fast,Sometimes,Socializing,Moderate impact,Always On,No,08-03-2022,Yes
USR01727,22,Male,USA,Teacher,Facebook,4,2.5,5,30,Smartphone,Evening (6-9pm),44,1409,4,18,6,1,11,Reels/Shorts,Fast,Yes,Business/Marketing,Moderate impact,Selected,No,05-01-2024,Yes
USR01728,33,Female,Pakistan,Entrepreneur,YouTube,3,2.1,4,31.5,Smartphone,Afternoon (12-4pm),806,338,3,20,2,4,8,Memes,Fast,Yes,Socializing,Moderate impact,Selected,No,15-07-2024,Yes
USR01729,29,Female,Pakistan,Freelancer,Facebook,4,2.6,2,78,Laptop,Night (9pm-12am),1211,482,1,16,9,4,10,Reels/Shorts,Slow,Yes,News & Updates,Mild impact,Selected,No,29-07-2022,No
USR01730,41,Non-binary,UK,Entrepreneur,Instagram,1,2.9,3,58,Smartphone,Afternoon (12-4pm),1197,340,4,18,5,4,7,Reels/Shorts,Medium,Yes,Learning,No impact,Do Not Disturb,No,05-04-2023,No
USR01731,25,Female,USA,Other,Facebook,4,2.8,2,84,Smartphone,Late Night (12am+),399,323,1,29,3,4,14,News,Medium,Yes,Networking,No impact,Selected,No,07-03-2024,Yes
USR01732,24,Male,Pakistan,Designer,Facebook,1,3.4,6,34,Laptop,Afternoon (12-4pm),1083,354,7,16,0,1,5,News,Medium,Yes,Socializing,No impact,Do Not Disturb,No,02-05-2023,Occasionally
USR01733,26,Female,Nigeria,Freelancer,Snapchat,4,3.5,3,70,Laptop,Afternoon (12-4pm),1552,24,5,25,2,1,4,Reels/Shorts,Medium,Yes,Learning,Severe impact,Selected,No,12-11-2024,Yes
USR01734,24,Male,Australia,Teacher,Instagram,1,3.5,6,35,Smartphone,Evening (6-9pm),2497,181,4,32,3,4,11,Memes,Fast,Sometimes,News & Updates,Severe impact,Off,No,13-08-2023,Yes
USR01735,33,Female,Pakistan,Student,Facebook,1,4.1,5,49.2,Smartphone,Afternoon (12-4pm),15065,987,7,16,4,1,8,Entertainment,Fast,No,Networking,No impact,Always On,Yes,07-04-2022,Yes
USR01736,14,Male,India,Teacher,Instagram,2,1.6,4,24,Tablet,Morning (6-10am),1013,10000,4,14,1,1,8,Reels/Shorts,Slow,No,Learning,Mild impact,Do Not Disturb,No,21-02-2024,Yes
USR01737,18,Male,USA,Entrepreneur,LinkedIn,5,1.6,6,16,Tablet,Morning (6-10am),746,57,7,25,2,1,5,Memes,Medium,Yes,Entertainment,Mild impact,Selected,No,04-03-2024,No
USR01738,18,Male,Canada,Researcher,Instagram,5,4.9,6,49,Smartphone,Night (9pm-12am),130,406,4,20,3,1,7,Photos,Fast,No,Networking,Moderate impact,Selected,No,03-05-2024,Yes
USR01739,34,Female,USA,Entrepreneur,Instagram,2,1.9,6,19,Laptop,Night (9pm-12am),1457,123,3,11,4,4,8,Stories,Medium,No,Socializing,Mild impact,Selected,No,03-10-2023,Yes
USR01740,40,Female,UAE,Researcher,TikTok,5,2.4,7,20.6,Smartphone,Late Night (12am+),2211,2856,1,20,3,2,10,Stories,Fast,Sometimes,Networking,No impact,Always On,No,21-04-2022,No
USR01741,26,Male,Brazil,Other,Instagram,3,2.2,10,13.2,Smartphone,Late Night (12am+),470,48,3,20,4,2,6,News,Medium,No,Learning,Moderate impact,Selected,No,27-01-2022,Yes
USR01742,25,Female,UK,Doctor,Facebook,2,9,12,45,Smartphone,Afternoon (12-4pm),1772,517,1,14,8,0,11,News,Medium,Yes,Entertainment,Severe impact,Selected,No,30-05-2023,Yes
USR01743,27,Female,UK,Engineer,TikTok,5,1.4,5,16.8,Smartphone,Evening (6-9pm),392,45,4,15,3,6,7,Entertainment,Medium,Yes,Socializing,No impact,Do Not Disturb,No,20-02-2023,Occasionally
USR01744,36,Male,Canada,Marketer,YouTube,2,1.3,7,11.1,Tablet,Late Night (12am+),2225,166,3,24,3,2,5,Reels/Shorts,Slow,No,Socializing,No impact,Always On,No,26-06-2024,Occasionally
USR01745,19,Female,India,Entrepreneur,LinkedIn,2,2.6,10,15.6,Laptop,Night (9pm-12am),3438,234,3,25,4,3,13,Educational,Fast,No,Business/Marketing,Mild impact,Selected,No,07-04-2023,No
USR01746,28,Female,Pakistan,Student,Snapchat,2,2.3,2,69,Smartphone,Afternoon (12-4pm),3352,883,3,16,2,2,8,Photos,Medium,Sometimes,Business/Marketing,Moderate impact,Selected,No,24-01-2024,Occasionally
